%time,seq,stamp,frame_id,sonar0,sonar1,sonar2,sonar3,sonar4,sonar5,sonar6,sonar7,sonar8,sonar9
1.57989969719301E+018,8739,1.57989969719181E+018,base_link,1028,904,933,922,2475,2494,808,1134,1791,785
1.57989969723249E+018,8740,1.57989969723281E+018,base_link,987,893,985,912,2478,2518,821,1024,2649,769
1.57989969727338E+018,8741,1.57989969727281E+018,base_link,1028,1028,923,924,1106,2463,808,1072,2645,744
1.57989969731349E+018,8742,1.57989969731281E+018,base_link,1049,966,914,914,2475,2475,788,928,2620,668
1.57989969735536E+018,8743,1.57989969735281E+018,base_link,1008,1008,915,924,1076,2628,808,1206,2595,793
1.57989969739333E+018,8744,1.57989969739281E+018,base_link,1029,976,935,935,2496,2485,798,941,2594,797
1.57989969743467E+018,8745,1.57989969743481E+018,base_link,1039,884,904,933,2496,2515,798,1299,2584,833
1.57989969747583E+018,8746,1.57989969747581E+018,base_link,1018,966,894,934,1189,2525,808,1063,1782,864
1.57989969751656E+018,8747,1.57989969751581E+018,base_link,1131,1069,904,934,1148,2536,808,1094,2563,786
1.57989969755664E+018,8748,1.57989969755581E+018,base_link,1087,884,925,954,1179,2536,2844,941,1762,807
1.57989969759698E+018,8749,1.57989969759681E+018,base_link,977,967,904,943,1212,2536,-1,1129,2578,831
1.57989969763711E+018,8750,1.57989969763681E+018,base_link,884,893,913,964,1192,2557,205,1118,2558,810
1.57989969767641E+018,8751,1.57989969767781E+018,base_link,987,894,903,963,1199,2556,2123,917,2559,843
1.57989969771829E+018,8752,1.57989969771881E+018,base_link,854,873,892,953,1219,3297,2134,797,2543,724
1.57989969775771E+018,8753,1.57989969775881E+018,base_link,915,863,903,974,1260,3286,4181,1090,2559,771
1.57989969780042E+018,8754,1.57989969779981E+018,base_link,874,904,905,985,2496,3277,4171,1053,2533,786
1.57989969784094E+018,8755,1.57989969784081E+018,base_link,884,873,913,995,2486,3132,2093,992,2564,817
1.57989969788106E+018,8756,1.57989969788081E+018,base_link,891,874,935,1006,1241,3277,2093,798,2534,797
1.57989969792095E+018,8757,1.57989969792081E+018,base_link,895,884,924,964,2496,1682,3471,1105,1073,844
1.57989969795959E+018,8758,1.57989969796081E+018,base_link,884,934,923,1148,2519,740,2095,913,2536,768
1.57989969800029E+018,8759,1.57989969800081E+018,base_link,905,925,943,1046,2505,705,3460,1073,1082,795
1.57989969804112E+018,8760,1.57989969804081E+018,base_link,924,933,937,994,2076,718,3432,912,1095,777
1.57989969808119E+018,8761,1.57989969808181E+018,base_link,915,935,935,1004,2066,696,3434,1006,1076,789
1.57989969812117E+018,8762,1.57989969812181E+018,base_link,727,720,689,1088,2054,687,2628,686,1073,674
1.57989969816273E+018,8763,1.57989969816181E+018,base_link,987,740,811,1098,2064,706,2617,1002,1083,764
1.57989969820173E+018,8764,1.57989969820181E+018,base_link,926,760,975,1118,2053,706,3389,950,1072,672
1.5798996982409E+018,8765,1.57989969824181E+018,base_link,936,955,985,1221,2097,716,2590,1016,1077,820
1.57989969828177E+018,8766,1.57989969828281E+018,base_link,905,843,975,1160,2588,716,2587,1012,1079,771
1.57989969832261E+018,8767,1.57989969832281E+018,base_link,963,689,1037,1140,2250,1117,2567,1024,1053,817
1.57989969836309E+018,8768,1.57989969836281E+018,base_link,967,967,1006,1160,3298,2536,2567,1022,1062,796
1.57989969840285E+018,8769,1.57989969840481E+018,base_link,895,771,1007,1160,1786,3112,2545,982,1052,690
1.5798996984436E+018,8770,1.57989969844481E+018,base_link,739,728,987,1189,1911,2723,2537,974,1055,757
1.57989969848551E+018,8771,1.57989969848681E+018,base_link,854,719,964,1190,1645,2690,2538,945,1056,779
1.57989969852617E+018,8772,1.57989969852681E+018,base_link,730,647,738,1272,730,3102,2559,841,932,728
1.57989969856551E+018,8773,1.57989969856781E+018,base_link,648,637,924,1211,727,3112,2514,940,1042,682
1.57989969860866E+018,8774,1.57989969860881E+018,base_link,895,657,894,1314,717,2690,1629,899,1058,688
1.57989969864811E+018,8775,1.57989969864981E+018,base_link,771,657,924,1252,696,3956,1403,971,1031,679
1.57989969868916E+018,8776,1.57989969868981E+018,base_link,627,893,924,2641,686,3842,2494,909,1031,622
1.57989969872843E+018,8777,1.57989969872981E+018,base_link,891,843,976,1417,687,3287,2484,930,1032,642
1.57989969876759E+018,8778,1.57989969876981E+018,base_link,915,873,985,1282,675,3142,2473,939,1020,702
1.57989969881028E+018,8779,1.57989969881081E+018,base_link,976,924,1056,1396,675,3245,2462,910,1011,507
1.57989969885039E+018,8780,1.57989969885181E+018,base_link,987,873,1088,1417,686,3225,2453,879,1011,550
1.57989969889102E+018,8781,1.57989969889281E+018,base_link,977,966,985,1448,686,3225,2432,910,1011,764
1.5798996989327E+018,8782,1.57989969893381E+018,base_link,985,1004,987,1459,698,-1,2444,891,1013,602
1.57989969897333E+018,8783,1.57989969897481E+018,base_link,926,884,1181,1479,707,-1,1219,808,1027,679
1.57989969901253E+018,8784,1.57989969901581E+018,base_link,1029,956,986,1520,1087,2539,1188,906,1007,688
1.57989969905432E+018,8785,1.57989969905681E+018,base_link,936,955,1006,2796,3093,3904,1167,828,991,631
1.57989969909523E+018,8786,1.57989969909569E+018,base_link,935,935,1234,1343,3095,3917,1190,799,994,727
1.5798996991362E+018,8787,1.57989969913569E+018,base_link,945,945,1038,1529,3115,3237,1159,696,994,777
1.57989969917429E+018,8788,1.57989969917569E+018,base_link,963,997,1356,2796,3824,2434,1127,849,982,817
1.5798996992171E+018,8789,1.57989969921669E+018,base_link,967,986,1356,3362,1900,2361,1106,766,971,755
1.57989969925694E+018,8790,1.57989969925669E+018,base_link,1039,976,1222,3382,1900,2341,1085,715,972,744
1.57989969929714E+018,8791,1.57989969929669E+018,base_link,965,996,1354,778,3143,2339,1073,878,969,744
1.57989969933773E+018,8792,1.57989969933869E+018,base_link,998,1079,1428,2929,3257,2331,1065,972,972,858
1.57989969937867E+018,8793,1.57989969937869E+018,base_link,977,1048,1427,799,3906,2320,1064,858,991,797
1.57989969942005E+018,8794,1.57989969941969E+018,base_link,998,1068,1417,810,3216,2320,1055,838,971,786
1.57989969945982E+018,8795,1.57989969945969E+018,base_link,998,1089,1294,841,3278,2310,1024,941,971,793
1.57989969950012E+018,8796,1.57989969949969E+018,base_link,956,1109,1427,851,2413,2309,869,870,960,744
1.57989969953962E+018,8797,1.57989969953969E+018,base_link,997,1119,1313,3154,3226,2299,1002,930,980,785
1.57989969957903E+018,8798,1.57989969957969E+018,base_link,996,1067,1851,2928,2385,2312,996,943,974,799
1.57989969962028E+018,8799,1.57989969962069E+018,base_link,974,1162,884,1253,2373,2311,985,941,991,817
1.57989969966164E+018,8800,1.57989969966069E+018,base_link,1142,1398,894,3166,2363,2320,983,941,1011,793
1.57989969970177E+018,8801,1.57989969970169E+018,base_link,1017,1098,905,3185,2355,2333,974,932,1045,799
1.57989969974135E+018,8802,1.57989969974269E+018,base_link,1109,1232,1715,3216,2361,2329,972,950,1031,785
1.57989969978116E+018,8803,1.57989969978269E+018,base_link,905,945,842,3207,1498,1024,951,901,950,744
1.57989969982369E+018,8804,1.57989969982369E+018,base_link,1101,1243,843,2827,2332,995,931,941,1257,775
1.57989969986315E+018,8805,1.57989969986469E+018,base_link,1159,1059,873,2858,2322,-1,932,952,1022,786
1.57989969990407E+018,8806,1.57989969990469E+018,base_link,1111,1665,873,3269,2311,1070,911,941,1299,854
1.5798996999442E+018,8807,1.57989969994569E+018,base_link,1234,904,862,2867,2314,1734,915,975,1293,821
1.57989969998572E+018,8808,1.57989969998669E+018,base_link,943,871,886,3005,2313,923,891,952,2771,819
1.57989970002644E+018,8809,1.57989970002769E+018,base_link,905,873,893,3395,2291,893,880,900,1268,823
1.57989970006783E+018,8810,1.57989970006869E+018,base_link,926,873,893,-1,2291,892,880,980,2728,823
1.57989970011197E+018,8811,1.57989970010869E+018,base_link,1029,894,895,3415,2291,1673,893,941,2544,853
1.57989970014863E+018,8812,1.57989970014969E+018,base_link,1152,873,914,3351,2301,881,849,930,2317,803
1.5798997001884E+018,8813,1.57989970019069E+018,base_link,977,894,924,4051,2291,860,860,909,2323,823
1.57989970023058E+018,8814,1.57989970023169E+018,base_link,905,884,934,3351,2301,840,881,930,1360,823
1.5798997002723E+018,8815,1.57989970027269E+018,base_link,926,884,914,3382,2311,819,838,939,1370,793
1.57989970031238E+018,8816,1.57989970031269E+018,base_link,955,893,946,2990,2344,811,965,983,1291,778
1.57989970035272E+018,8817,1.57989970035369E+018,base_link,915,904,954,4133,2342,799,972,1011,1751,775
1.57989970039186E+018,8818,1.57989970039369E+018,base_link,915,915,985,-1,2383,778,972,1022,1298,836
1.57989970043481E+018,8819,1.57989970043469E+018,base_link,925,914,1354,-1,2416,778,1160,1036,1970,819
1.57989970047539E+018,8820,1.57989970047569E+018,base_link,926,935,996,-1,-1,789,923,961,970,852
1.57989970051485E+018,8821,1.57989970051669E+018,base_link,936,936,2117,3600,935,769,1230,1055,1948,756
1.57989970055566E+018,8822,1.57989970055669E+018,base_link,905,719,1407,2394,2877,768,880,940,940,843
1.57989970059484E+018,8823,1.57989970059769E+018,base_link,905,812,2024,2394,854,768,1150,1151,964,718
1.57989970063622E+018,8824,1.57989970063769E+018,base_link,936,750,1777,2404,871,768,879,939,969,693
1.57989970067727E+018,8825,1.57989970067769E+018,base_link,936,812,2035,2425,841,768,920,980,930,700
1.57989970071748E+018,8826,1.57989970071869E+018,base_link,953,730,2560,2436,841,779,2700,1013,940,694
1.57989970075909E+018,8827,1.57989970076069E+018,base_link,945,821,1758,2444,853,811,954,972,942,706
1.5798997008007E+018,8828,1.57989970080069E+018,base_link,884,853,2148,2466,789,789,2669,961,908,751
1.57989970083974E+018,8829,1.57989970084169E+018,base_link,932,895,1727,2488,800,830,2680,941,919,674
1.57989970088001E+018,8830,1.57989970088269E+018,base_link,946,1037,1736,2486,768,1085,2648,946,925,585
1.57989970092149E+018,8831,1.57989970092269E+018,base_link,956,894,1706,2518,758,871,2648,919,908,700
1.57989970096119E+018,8832,1.57989970096369E+018,base_link,977,812,1705,2569,758,870,2628,930,898,710
1.57989970100012E+018,8833,1.57989970100469E+018,base_link,977,1048,965,841,761,1024,2621,924,913,687
1.57989970104295E+018,8834,1.57989970104569E+018,base_link,977,1037,2497,882,758,1055,2597,900,900,672
1.57989970108658E+018,8835,1.57989970108669E+018,base_link,1028,935,985,1004,747,1033,2596,765,898,814
1.57989970112627E+018,8836,1.57989970112769E+018,base_link,1038,1007,1015,995,737,1063,2606,775,908,641
1.57989970116836E+018,8837,1.57989970116969E+018,base_link,994,1779,1728,1027,759,1055,2453,787,941,847
1.57989970120691E+018,8838,1.57989970120969E+018,base_link,1007,1427,1779,1015,771,1057,2424,881,2001,777
1.5798997012479E+018,8839,1.57989970124969E+018,base_link,1029,1572,1592,1028,769,1065,2576,848,2148,791
1.57989970128762E+018,8840,1.57989970128969E+018,base_link,1118,974,1367,1059,780,1057,-1,768,1948,786
1.57989970132761E+018,8841,1.57989970132969E+018,base_link,1173,997,1130,1057,789,1065,194,808,1946,853
1.57989970136797E+018,8842,1.57989970136969E+018,base_link,1101,1521,1428,934,799,1066,2062,858,1977,793
1.57989970140733E+018,8843,1.57989970140969E+018,base_link,1192,1366,1068,861,819,2504,3285,930,1956,795
1.57989970144763E+018,8844,1.57989970144969E+018,base_link,1169,1091,1100,862,863,2516,-1,1044,1988,766
1.57989970148751E+018,8845,1.57989970149069E+018,base_link,1109,1068,1070,863,1027,2496,-1,943,2617,840
1.5798997015309E+018,8846,1.57989970153069E+018,base_link,822,944,913,830,853,2484,196,812,2630,728
1.57989970156883E+018,8847,1.57989970156867E+018,base_link,956,935,1066,850,1018,2484,924,903,1806,871
1.57989970160893E+018,8848,1.57989970160967E+018,base_link,1039,976,883,862,738,2484,880,889,2121,775
1.57989970164963E+018,8849,1.57989970164967E+018,base_link,1265,965,871,872,900,2493,871,1144,2604,764
1.57989970168945E+018,8850,1.57989970168967E+018,base_link,926,945,862,892,1106,2494,839,956,1756,822
1.57989970172968E+018,8851,1.57989970172967E+018,base_link,967,873,874,892,1004,2515,829,1053,1741,765
1.57989970177126E+018,8852,1.57989970177167E+018,base_link,923,963,895,925,1026,2547,830,1043,2585,838
1.57989970181162E+018,8853,1.57989970181267E+018,base_link,904,882,1007,921,2518,2538,810,921,2576,778
1.57989970185815E+018,8854,1.57989970185267E+018,base_link,905,884,954,933,1148,2515,808,970,2563,817
1.57989970189345E+018,8855,1.57989970189467E+018,base_link,1018,976,914,976,1148,2525,2854,900,2564,796
1.57989970193637E+018,8856,1.57989970193467E+018,base_link,1029,904,904,974,2505,2084,-1,1218,2564,786
1.57989970197579E+018,8857,1.57989970197467E+018,base_link,956,956,935,956,2486,2536,195,991,2564,858
1.57989970201401E+018,8858,1.57989970201467E+018,base_link,884,884,954,955,2496,2536,2864,1228,2553,817
1.5798997020563E+018,8859,1.57989970205467E+018,base_link,915,873,915,965,1199,2546,3214,1074,2545,844
1.57989970209495E+018,8860,1.57989970209467E+018,base_link,1039,894,904,974,2496,2556,1959,1063,2554,827
1.57989970213714E+018,8861,1.57989970213567E+018,base_link,905,863,904,985,2506,2546,2823,1156,2533,823
1.5798997021766E+018,8862,1.57989970217567E+018,base_link,884,853,913,974,2506,2556,2792,1074,2533,844
1.5798997022158E+018,8863,1.57989970221667E+018,base_link,987,853,924,964,1240,2577,2833,900,2533,796
1.57989970225625E+018,8864,1.57989970225667E+018,base_link,1008,966,955,944,1220,2567,2844,952,1720,755
1.57989970229736E+018,8865,1.57989970229767E+018,base_link,1049,884,873,954,2537,2577,6823,1063,1700,886
1.57989970233765E+018,8866,1.57989970233767E+018,base_link,884,853,854,943,1168,1826,195,925,2527,729
1.57989970237753E+018,8867,1.57989970237767E+018,base_link,883,841,864,963,1181,2599,2887,974,2515,830
1.57989970241723E+018,8868,1.57989970241867E+018,base_link,985,892,977,945,1211,2609,1240,1085,2503,819
1.57989970245835E+018,8869,1.57989970245867E+018,base_link,974,844,863,934,1169,2629,1219,1279,2492,818
1.5798997025016E+018,8870,1.57989970249967E+018,base_link,994,947,864,945,2589,2629,1240,982,1680,818
1.57989970253853E+018,8871,1.57989970253967E+018,base_link,977,925,914,933,2599,2618,2864,1146,1680,775
1.57989970257869E+018,8872,1.57989970258067E+018,base_link,986,903,813,921,2611,2641,1262,1055,2484,870
1.57989970261919E+018,8873,1.57989970262167E+018,base_link,998,884,812,923,1179,4902,1259,981,2481,813
1.57989970266211E+018,8874,1.57989970266267E+018,base_link,1070,945,810,892,1171,2639,1273,1048,1642,830
1.57989970270339E+018,8875,1.57989970270367E+018,base_link,1048,935,820,891,973,2751,1248,1175,1658,775
1.57989970274528E+018,8876,1.57989970274567E+018,base_link,1149,957,832,904,1179,2660,2916,1157,1659,838
1.57989970278643E+018,8877,1.57989970278767E+018,base_link,987,822,800,902,911,2658,880,1068,2446,832
1.57989970282967E+018,8878,1.57989970282867E+018,base_link,1018,884,904,893,1168,2659,891,950,2430,786
1.5798997028681E+018,8879,1.57989970286867E+018,base_link,1018,945,946,872,1158,2669,880,1022,2420,823
1.57989970291018E+018,8880,1.57989970291067E+018,base_link,986,934,885,891,1191,2713,892,1003,2412,788
1.57989970294964E+018,8881,1.57989970295067E+018,base_link,956,996,863,893,1179,-1,1280,961,2399,827
1.57989970299004E+018,8882,1.57989970299067E+018,base_link,965,924,937,891,1190,2807,1302,1096,2412,840
1.57989970303009E+018,8883,1.57989970303067E+018,base_link,782,832,760,871,1199,2689,2916,904,2394,729
1.57989970307038E+018,8884,1.57989970307167E+018,base_link,976,862,926,871,1181,2723,2918,1024,2381,778
1.57989970311047E+018,8885,1.57989970311167E+018,base_link,895,945,790,882,1013,2720,2905,915,2363,750
1.57989970315173E+018,8886,1.57989970315267E+018,base_link,977,1027,729,882,1179,2752,1300,1094,2348,833
1.57989970319147E+018,8887,1.57989970319367E+018,base_link,1029,976,1007,893,1005,2772,921,1004,2327,765
1.57989970323444E+018,8888,1.57989970323367E+018,base_link,987,935,821,892,1229,2783,932,1032,2327,847
1.57989970327277E+018,8889,1.57989970327367E+018,base_link,977,904,894,894,1251,2783,2916,1002,2307,875
1.57989970331354E+018,8890,1.57989970331467E+018,base_link,1046,967,719,904,1241,2804,1321,992,2307,806
1.57989970335271E+018,8891,1.57989970335467E+018,base_link,963,967,812,904,1251,2816,2886,1044,1566,858
1.57989970339301E+018,8892,1.57989970339567E+018,base_link,1025,978,782,883,1251,2835,974,1002,1546,777
1.57989970343356E+018,8893,1.57989970343667E+018,base_link,792,821,719,882,1251,2834,930,847,2255,744
1.57989970347476E+018,8894,1.57989970347667E+018,base_link,987,935,718,893,1055,2865,2473,982,2272,812
1.57989970351531E+018,8895,1.57989970351667E+018,base_link,996,924,710,881,986,2888,-1,1024,2258,798
1.5798997035552E+018,8896,1.57989970355667E+018,base_link,1101,956,852,892,1007,2577,205,1128,2239,862
1.57989970359675E+018,8897,1.57989970359867E+018,base_link,912,945,719,893,974,-1,2587,1084,2225,858
1.57989970363817E+018,8898,1.57989970363867E+018,base_link,1090,956,883,884,1025,3012,2505,1002,2209,832
1.57989970367819E+018,8899,1.57989970368067E+018,base_link,1018,945,718,893,1035,2916,2864,1002,2193,771
1.57989970371899E+018,8900,1.57989970372167E+018,base_link,977,956,729,882,994,2927,2927,1011,1411,812
1.57989970376056E+018,8901,1.57989970376267E+018,base_link,1025,937,750,893,1005,2958,2536,1084,1412,786
1.57989970380074E+018,8902,1.57989970380267E+018,base_link,987,914,676,891,983,2956,2889,945,1375,759
1.57989970384054E+018,8903,1.57989970384267E+018,base_link,1066,1533,668,893,995,3010,2886,1064,2143,828
1.57989970388023E+018,8904,1.57989970388267E+018,base_link,987,1027,688,893,1015,3091,2885,951,2132,764
1.57989970392083E+018,8905,1.57989970392367E+018,base_link,1035,895,709,894,964,3041,2875,892,1391,744
1.57989970396198E+018,8906,1.57989970396367E+018,base_link,1015,923,668,894,996,3154,2444,1044,2112,777
1.57989970400092E+018,8907,1.57989970400367E+018,base_link,926,884,657,883,1138,3657,3276,1155,2101,754
1.57989970404099E+018,8908,1.57989970404367E+018,base_link,998,956,627,893,974,2525,2453,941,2070,751
1.57989970408177E+018,8909,1.57989970408467E+018,base_link,1056,967,709,893,1179,3041,2896,931,2071,744
1.57989970412205E+018,8910,1.57989970412567E+018,base_link,905,812,1046,882,1147,3029,2875,896,2065,812
1.57989970416387E+018,8911,1.57989970416567E+018,base_link,905,873,760,882,983,3091,2864,991,2039,816
1.57989970420533E+018,8912,1.57989970420567E+018,base_link,922,1090,1562,883,1262,3092,1908,1003,2029,786
1.57989970424678E+018,8913,1.57989970424667E+018,base_link,873,934,800,880,1002,2771,2338,950,2007,734
1.57989970428558E+018,8914,1.57989970428767E+018,base_link,987,904,1643,1653,967,3132,2322,1212,1252,810
1.57989970432572E+018,8915,1.57989970432867E+018,base_link,1008,873,1890,902,963,-1,2318,1042,1977,714
